PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
12902,1,2021,PIT,98,C.Heyward,DT,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,35,15,10,55.5,17,9,1,1,0,1,0,0,0,0,0,0,0,147.05,DL,990669779,0,,,0,0,0,0,0,0,0,,,28
12955,1,2021,ARI,99,J.Watt,DE,DEF,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,1,1,10,2,1,0,0,0,0,0,0,0,0,0,0,35.1,DL,990670611,0,,,0,0,0,0,0,0,0,,,1
12982,1,2021,TB,16,B.Gabbert,QB,OFF,6,0,11,7,67,63.6,6.1,9.6,0,0,80.49,23,1,10,9,-7,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,QB,990667533,0,,,1.98,0,0,0,0,0,1.98,,,33
13018,1,2021,LAC,76,C.Harris Jr.,CB,DEF,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,43.5,DB,990669995,0,,,0,0,0,0,0,0,0,,,29
13022,1,2021,LAR,99,V.Miller,OLB,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,19,8.5,54,16,1,0,0,0,0,0,0,0,0,0,0,0,98.9,LB,990671523,0,,,0,0,0,0,0,0,0,,,32
13036,1,2021,BAL,95,J.Houston,OLB,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,6,4.5,22.5,17,1,1,1,0,0,0,0,0,0,0,0,0,67.75,LB,990674145,0,,,0,0,0,0,0,0,0,,,3
13037,1,2021,ARI,61,R.Hudson,C,OFF,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670612,0,,,0,0,0,0,0,0,0,,,1
13063,1,2021,BUF,11,T.Jones,RB,OFF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RB,990669831,0,,,0,0,0,0,0,0,0,,,4
13129,1,2021,DAL,5,T.Smith,OT,OFF,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990667469,0,,,0,0,0,0,0,0,0,,,9
13166,1,2021,PHI,97,R.Kerrigan,DE,DEF,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,DL,990669672,0,,,0,0,0,0,0,0,0,,,26
13181,1,2021,BUF,21,M.Addison,DE,DEF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,8,7,44,7,0,2,0,0,0,0,0,0,0,0,0,0,63.9,DL,990669832,0,,,0,0,0,0,0,0,0,,,4
13227,1,2021,GB,69,R.Cobb,WR,OFF,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,39,28,375,13.4,5,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,WR,990671419,0,,,79.6,0,0,0,0,0,94.6,,,12
13275,1,2021,NYG,49,K.Rudolph,TE,OFF,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,257,9.9,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.7,TE,990671579,0,,,46.7,0,0,0,0,0,59.7,,,23
13291,1,2021,TEN,22,J.Jones,WR,OFF,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,434,14,1,51,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,WR,990670663,0,,,64.9,0,0,0,0,0,83.4,,,34
13320,1,2021,CAR,50,C.Newton,QB,OFF,8,5,126,69,684,54.8,5.4,9.9,4,5,64.38,64,10,83,47,230,4.9,5,33,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.36,QB,990706619,0,,,91.36,0,0,0,0,0,92.36,,,5
13337,1,2021,NO,38,M.Ingram II,RB,OFF,14,10,0,0,0,0,0,0,0,0,0,0,0,0,160,554,3.5,2,28,35,27,162,6,0,34,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6,RB,990670776,0,,,95.1,0,0,0,0,0,109.6,,,22
13338,1,2021,NO,19,C.Jordan,DE,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,13,12.5,75.5,22,6,2,0,0,0,0,0,0,0,0,0,0,128.05,DL,990671470,0,,,0,0,0,0,0,0,0,,,22
13370,1,2021,MIN,78,L.Stocker,TE,OFF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,6,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,TE,990692381,0,,,2.2,0,0,0,0,0,3.2,,,20
13388,1,2021,DAL,2,J.McQuaide,LS,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990667470,0,,,0,0,0,0,0,0,0,,,9
13393,1,2021,CHI,38,R.Quinn,OLB,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,17,18.5,133.5,22,0,5,0,0,0,0,0,0,0,0,0,0,147.85,LB,990672045,0,,,0,0,0,0,0,0,0,,,6
13415,1,2021,MIN,55,P.Peterson,CB,DEF,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,2,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,55.5,DB,990670919,0,,,0,0,0,0,0,0,0,,,20
13462,1,2021,NO,74,J.Carpenter,G,OFF,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990704523,0,,,0,0,0,0,0,0,0,,,22
13479,1,2021,TB,76,R.Sherman,CB,DEF,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,18,DB,990685465,0,,,0,0,0,0,0,0,0,,,33
13480,1,2021,CLE,74,M.Smith,OLB,DEF,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,3,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,55.5,LB,990671724,0,,,0,0,0,0,0,0,0,,,8
13484,1,2021,LV,4,K.Wright,OLB,DEF,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,LB,990674196,0,,,0,0,0,0,0,0,0,,,25
13721,1,2021,PHI,98,F.Cox,DT,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,7,3.5,26.5,12,0,2,1,1,0,0,0,0,0,0,0,0,73.65,DL,990669673,0,,,0,0,0,0,0,0,0,,,26
13723,1,2021,CHI,6,N.Foles,QB,OFF,1,1,35,24,250,68.6,7.1,10.4,1,0,98.51,30,4,21,4,8,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.8,QB,990672046,0,,,16.8,0,0,0,0,0,16.8,,,6
13730,1,2021,GB,77,D.Kelly,OT,OFF,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671420,0,,,0,0,0,0,0,0,0,,,12
13741,1,2021,NE,53,B.Bolden,RB,OFF,17,1,0,0,0,0,0,0,0,0,0,0,0,0,44,226,5.1,1,24,49,41,405,9.9,2,28,1,0,0,0,0,3,62,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.1,RB,990671366,0,,,103.6,0,0,0,0,0,124.1,,,21
13744,1,2021,NYG,45,N.Ebner,SS,DEF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DB,990671580,0,,,0,0,0,0,0,0,0,,,23
13748,1,2021,NE,21,D.Hightower,LB,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,1,1.5,13.5,4,1,0,0,0,0,0,0,0,0,0,0,0,62.35,LB,990671367,0,,,0,0,0,0,0,0,0,,,21
13749,1,2021,ARI,55,C.Jones,OLB,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,12,10.5,79.5,26,4,7,1,0,0,0,0,0,0,0,0,0,130.95,LB,990670613,0,,,0,0,0,0,0,0,0,,,1
13753,1,2021,SF,75,T.Wilson,SS,DEF,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,DB,990670502,0,,,0,0,0,0,0,0,0,,,31
13761,1,2021,CAR,29,S.Gilmore,CB,DEF,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,24.5,DB,990698692,0,,,0,0,0,0,0,0,0,,,5
13799,1,2021,TEN,31,R.Tannehill,QB,OFF,17,17,531,357,3734,67.2,7,10.5,21,14,89.61,57,47,327,55,270,4.9,7,28,0,0,0,0,0,0,10,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,268.36,QB,990670664,0,,,282.36,0,0,0,0,0,292.36,,,34
13810,1,2021,NO,6,D.Davis,OLB,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,35,13,3,16,10,7,0,0,0,0,0,0,0,0,0,0,0,125.1,LB,990671471,0,,,0,0,0,0,0,0,0,,,22
13870,1,2021,JAX,7,M.Jones Jr.,WR,OFF,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,73,832,11.4,4,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2,WR,990670716,0,,,143.7,0,0,0,0,0,183.2,,,15
13871,1,2021,SF,3,D.Kirkpatrick,CB,DEF,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,DB,990677226,0,,,0,0,0,0,0,0,0,,,31
13878,1,2021,SF,53,M.Sanu Sr.,WR,OFF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,177,11.8,0,21,0,0,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,WR,990670503,0,,,25.2,0,0,0,0,0,32.7,,,31
13882,1,2021,BAL,9,K.Zeitler,G,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990674146,0,,,0,0,0,0,0,0,0,,,3
13887,1,2021,SF,31,T.Benjamin,WR,OFF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,3,47,0,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,WR,990689157,0,,,-2,0,0,0,0,0,-1,,,31
13894,1,2021,CHI,96,T.Gipson Sr.,FS,DEF,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,1,1,2,1,3,0,1,0,2,0,0,0,0,0,0,0,56.2,DB,990672047,0,,,0,0,0,0,0,0,0,,,6
13913,1,2021,ARI,68,K.Beachum,OT,OFF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670614,0,,,0,0,0,0,0,0,0,,,1
13959,1,2021,PHI,24,B.Brooks,G,OFF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990669674,0,,,0,0,0,0,0,0,0,,,26
13961,1,2021,TEN,18,R.Bullock,K,ST,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,42,0,0,0,122,K,990677734,45,,,130,0,5,12,8,1,130,,,34
13969,1,2021,TEN,88,B.Jones,C,OFF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670665,0,,,0,0,0,0,0,0,0,,,34
13977,1,2021,GB,17,W.Mercilus,OLB,DEF,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,5,4,32,5,0,0,0,0,0,0,0,0,0,0,0,0,34.2,LB,990670777,0,,,0,0,0,0,0,0,0,,,12
14005,1,2021,IND,27,T.Hilton,WR,OFF,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,331,14.4,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,WR,990692057,0,,,62.6,0,0,0,0,0,74.1,,,14
14010,1,2021,LAC,13,M.Overton,LS,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990669996,0,,,0,0,0,0,0,0,0,,,29
14017,1,2021,DAL,79,B.Anger,P,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,990667471,0,,,0,0,0,0,0,0,0,,,9
14037,1,2021,CAR,63,J.Stanford,ILB,DEF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,LB,990670154,0,,,0,0,0,0,0,0,0,,,5
14042,1,2021,ARI,46,A.Brewer,LS,ST,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990670615,0,,,0,0,0,0,0,0,0,,,1
14048,1,2021,CLE,64,M.Jackson,DT,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,2,0.5,4,7,4,0,0,0,0,0,0,0,0,0,0,0,30.4,DL,990671725,0,,,0,0,0,0,0,0,0,,,8
14057,1,2021,CHI,46,D.Trevathan,ILB,DEF,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,LB,990688950,0,,,0,0,0,0,0,0,0,,,6
14059,1,2021,BAL,41,D.Wolfe,DE,DEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DL,990674147,0,,,0,0,0,0,0,0,0,,,3
14128,1,2021,KC,32,M.Ingram III,LB,DEF,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,4,2,15,11,1,1,0,0,0,0,0,0,0,0,0,0,43,LB,990669780,0,,,0,0,0,0,0,0,0,,,16
14141,1,2021,BUF,23,C.Beasley,WR,OFF,16,8,1,0,0,0,0,0,0,0,39.58,0,0,0,0,0,0,0,0,112,82,693,8.5,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.3,WR,990669833,0,,,118.3,0,0,0,0,0,162.3,,,4
14222,1,2021,CIN,31,R.Reiff,OT,OFF,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990670975,0,,,0,0,0,0,0,0,0,,,7
14225,1,2021,ARI,35,T.Whitehead,OLB,DEF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,LB,990710702,0,,,0,0,0,0,0,0,0,,,1
14252,1,2021,MIN,54,K.Cousins,QB,OFF,16,16,561,372,4221,66.3,7.5,11.3,33,7,103.1,64,28,197,29,115,4,1,29,0,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.34,QB,990670920,0,,,307.34,0,0,0,0,0,327.34,,,20
14280,1,2021,CIN,66,M.Daniels,DT,DEF,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,DL,990730100,0,,,0,0,0,0,0,0,0,,,7
14285,1,2021,LV,8,C.Hayward Jr.,CB,DEF,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,3,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,59.5,DB,990674197,0,,,0,0,0,0,0,0,0,,,25
14340,1,2021,SF,7,J.Norman,CB,DEF,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,3,0,0,0,5,6,0,0,1,0,0,0,0,0,0,0,71.5,DB,990670504,0,,,0,0,0,0,0,0,0,,,31
14358,1,2021,CHI,84,A.Hicks,DT,DEF,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,5,3.5,26.5,9,0,0,0,0,0,0,0,0,0,0,0,0,45.65,DL,990672048,0,,,0,0,0,0,0,0,0,,,6
14375,1,2021,TB,74,L.David,ILB,DEF,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,34,5,2,1,4,3,2,1,0,0,0,0,0,0,0,0,0,105.1,LB,990667534,0,,,0,0,0,0,0,0,0,,,33
14397,1,2021,DET,1,M.Brockers,DL,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,45.5,DL,990670552,0,,,0,0,0,0,0,0,0,,,11
14409,1,2021,LAR,79,J.Hekker,P,ST,17,0,1,1,2,100,2,2,0,0,79.17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92,P,990672100,0,,,-1.92,0,0,0,0,0,-0.92,,,32
14412,1,2021,TEN,80,J.Jenkins,CB,DEF,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,58,DB,990670666,0,,,0,0,0,0,0,0,0,,,34
14419,1,2021,PHI,96,R.McLeod,FS,DEF,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,55,DB,990669675,0,,,0,0,0,0,0,0,0,,,26
14461,1,2021,MIN,99,H.Smith,SS,DEF,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,31,3,3,22,5,7,1,0,0,1,0,0,0,0,0,0,0,127.7,DB,990670921,0,,,0,0,0,0,0,0,0,,,20
14469,1,2021,NE,15,J.Bethel,CB,DEF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.5,DB,990671368,0,,,0,0,0,0,0,0,0,,,21
14481,1,2021,LAC,71,S.Kelemete,G,OFF,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990692066,0,,,0,0,0,0,0,0,0,,,29
14483,1,2021,DEN,98,B.Massie,OT,OFF,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,990671524,0,,,0,0,0,0,0,0,0,,,10
14534,1,2021,SEA,23,B.Wagner,ILB,DEF,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,77,3,1,7,3,5,1,0,0,1,0,0,0,0,0,0,0,151.2,LB,990669886,0,,,0,0,0,0,0,0,0,,,30
14536,1,2021,SEA,81,R.Wilson,QB,OFF,14,14,400,259,3113,64.8,7.8,12,25,6,103.05,69,33,266,43,183,4.3,2,17,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242.82,QB,990669887,0,,,248.82,0,0,0,0,0,252.82,,,30
14567,1,2021,ATL,12,J.Harris,LS,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990669725,0,,,0,0,0,0,0,0,0,,,2
14583,1,2021,CHI,93,B.Irvin,OLB,DEF,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7.5,LB,990718838,0,,,0,0,0,0,0,0,0,,,6
14587,1,2021,KC,97,J.Gordon,WR,OFF,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,32,6.4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,WR,990689366,0,,,11.7,0,0,0,0,0,14.2,,,16
14590,1,2021,ARI,43,B.Brinkley,LS,ST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,990706622,0,,,0,0,0,0,0,0,0,,,1
14688,1,2021,BAL,98,J.Tucker,K,ST,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,32,0,0,0,149,K,990674148,32,,,162,0,7,9,13,6,162,,,3
14697,1,2021,DAL,95,G.Zuerlein,K,ST,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,42,0,0,0,133,K,990667472,48,,,140,0,5,15,7,2,140,,,9
